symbol,timestamp,open,high,low,close,volume
XRP_USDT,2026-09-07T19:00:00+00:00,1.394,1.4025,1.393,1.4013,14475055.0
BTC_USDT,2026-09-07T20:00:00+00:00,79334.4,79365.0,79130.8,79206.9,13184979.0
ETH_USDT,2026-09-07T20:00:00+00:00,2494.68,2496.25,2486.02,2494.14,2483376.0
SOL_USDT,2026-09-07T20:00:00+00:00,104.32,104.37,103.86,104.05,3810138.0
XRP_USDT,2026-09-07T20:00:00+00:00,1.4013,1.4021,1.3951,1.3981,11326561.0
BTC_USDT,2026-09-07T21:00:00+00:00,79206.9,79246.4,79128.1,79128.2,8062507.0
ETH_USDT,2026-09-07T21:00:00+00:00,2494.14,2495.89,2489.34,2490.07,1799486.0
SOL_USDT,2026-09-07T21:00:00+00:00,104.05,104.11,103.73,103.86,3176258.0
XRP_USDT,2026-09-07T21:00:00+00:00,1.3981,1.4002,1.3941,1.3964,7771846.0
BTC_USDT,2026-09-07T22:00:00+00:00,79128.2,79182.0,78757.4,78916.1,21111904.0
ETH_USDT,2026-09-07T22:00:00+00:00,2490.07,2491.0,2474.44,2481.59,3803358.0
SOL_USDT,2026-09-07T22:00:00+00:00,103.86,104.02,103.13,103.49,5816334.0
XRP_USDT,2026-09-07T22:00:00+00:00,1.3964,1.3974,1.3825,1.3875,13066090.0
BTC_USDT,2026-09-07T23:00:00+00:00,78916.1,79176.9,78895.3,79076.0,14499697.0
ETH_USDT,2026-09-07T23:00:00+00:00,2481.59,2492.72,2481.09,2488.92,2397080.0
SOL_USDT,2026-09-07T23:00:00+00:00,103.49,103.99,103.42,103.75,3089329.0
XRP_USDT,2026-09-07T23:00:00+00:00,1.3875,1.3982,1.3871,1.3962,10597626.0
BTC_USDT,2026-09-08T00:00:00+00:00,79076.0,79287.0,78938.0,79286.9,20361375.0
ETH_USDT,2026-09-08T00:00:00+00:00,2488.92,2494.72,2482.01,2494.5,2730401.0
SOL_USDT,2026-09-08T00:00:00+00:00,103.75,104.11,103.39,104.06,3728656.0
XRP_USDT,2026-09-08T00:00:00+00:00,1.3962,1.4012,1.3919,1.4012,8609534.0
BTC_USDT,2026-09-08T01:00:00+00:00,79286.9,79439.5,79232.2,79409.1,15698385.0
ETH_USDT,2026-09-08T01:00:00+00:00,2494.5,2504.52,2492.27,2503.33,3286540.0
SOL_USDT,2026-09-08T01:00:00+00:00,104.06,104.38,103.95,104.34,3069913.0
XRP_USDT,2026-09-08T01:00:00+00:00,1.4012,1.406,1.3983,1.4036,10877328.0
BTC_USDT,2026-09-08T02:00:00+00:00,79409.1,79457.6,78901.3,78905.2,17752109.0
ETH_USDT,2026-09-08T02:00:00+00:00,2503.33,2507.15,2483.35,2483.42,3039843.0
SOL_USDT,2026-09-08T02:00:00+00:00,104.34,104.47,103.21,103.22,3356427.0
XRP_USDT,2026-09-08T02:00:00+00:00,1.4036,1.4065,1.391,1.391,8298269.0
BTC_USDT,2026-09-08T03:00:00+00:00,78905.2,78976.6,78689.2,78880.1,21014371.0
ETH_USDT,2026-09-08T03:00:00+00:00,2483.42,2487.37,2476.67,2484.9,3117195.0
SOL_USDT,2026-09-08T03:00:00+00:00,103.22,103.38,102.68,103.29,3945630.0
XRP_USDT,2026-09-08T03:00:00+00:00,1.391,1.3974,1.3882,1.3942,8708548.0
BTC_USDT,2026-09-08T04:00:00+00:00,78880.1,78904.8,78650.0,78652.1,14755429.0
ETH_USDT,2026-09-08T04:00:00+00:00,2484.9,2485.16,2477.41,2477.71,2050379.0
SOL_USDT,2026-09-08T04:00:00+00:00,103.29,103.4,102.93,102.95,2825922.0
XRP_USDT,2026-09-08T04:00:00+00:00,1.3942,1.3964,1.3903,1.3905,6798907.0
BTC_USDT,2026-09-08T05:00:00+00:00,78652.1,78850.4,78520.0,78552.9,30269246.0
ETH_USDT,2026-09-08T05:00:00+00:00,2477.71,2483.42,2471.39,2472.23,3889855.0
SOL_USDT,2026-09-08T05:00:00+00:00,102.95,103.47,102.83,102.9,4109810.0
XRP_USDT,2026-09-08T05:00:00+00:00,1.3905,1.3967,1.3865,1.3867,9866729.0
BTC_USDT,2026-09-08T06:00:00+00:00,78552.9,78600.0,78225.8,78290.2,43432424.0
ETH_USDT,2026-09-08T06:00:00+00:00,2472.23,2476.0,2461.59,2467.28,4965350.0
SOL_USDT,2026-09-08T06:00:00+00:00,102.9,103.05,102.38,102.63,5039718.0
XRP_USDT,2026-09-08T06:00:00+00:00,1.3867,1.3889,1.3804,1.3825,16867898.0
BTC_USDT,2026-09-08T07:00:00+00:00,78290.2,78565.0,78147.4,78445.2,32893905.0
ETH_USDT,2026-09-08T07:00:00+00:00,2467.28,2484.08,2466.58,2478.33,4989880.0
SOL_USDT,2026-09-08T07:00:00+00:00,102.63,103.09,102.55,102.9,3330808.0
XRP_USDT,2026-09-08T07:00:00+00:00,1.3825,1.3932,1.382,1.3876,15503471.0
BTC_USDT,2026-09-08T08:00:00+00:00,78445.2,78551.9,78253.2,78395.9,28410999.0
ETH_USDT,2026-09-08T08:00:00+00:00,2478.33,2482.56,2467.75,2476.76,3718412.0
SOL_USDT,2026-09-08T08:00:00+00:00,102.9,103.25,102.44,102.99,4457927.0
XRP_USDT,2026-09-08T08:00:00+00:00,1.3876,1.3925,1.3832,1.3893,12884481.0
BTC_USDT,2026-09-08T09:00:00+00:00,78395.9,78772.4,78310.6,78728.4,34099842.0
ETH_USDT,2026-09-08T09:00:00+00:00,2476.76,2494.77,2474.23,2490.82,4822551.0
SOL_USDT,2026-09-08T09:00:00+00:00,102.99,103.8,102.89,103.65,5300447.0
XRP_USDT,2026-09-08T09:00:00+00:00,1.3893,1.401,1.3885,1.3986,15153819.0
BTC_USDT,2026-09-08T10:00:00+00:00,78728.4,78969.1,78529.4,78532.6,27198280.0
ETH_USDT,2026-09-08T10:00:00+00:00,2490.82,2499.48,2479.84,2480.1,4169387.0
SOL_USDT,2026-09-08T10:00:00+00:00,103.65,104.05,103.33,103.34,3935814.0
XRP_USDT,2026-09-08T10:00:00+00:00,1.3986,1.403,1.3964,1.3972,11553529.0
BTC_USDT,2026-09-08T11:00:00+00:00,78532.6,78544.8,78255.1,78400.1,33077307.0
ETH_USDT,2026-09-08T11:00:00+00:00,2480.1,2481.48,2470.13,2473.35,5322851.0
SOL_USDT,2026-09-08T11:00:00+00:00,103.34,103.41,102.58,102.83,6899306.0
XRP_USDT,2026-09-08T11:00:00+00:00,1.3972,1.3985,1.3897,1.3939,15040081.0
BTC_USDT,2026-09-08T12:00:00+00:00,78400.1,78453.3,78187.4,78416.9,32273707.0
ETH_USDT,2026-09-08T12:00:00+00:00,2473.35,2474.98,2466.23,2471.67,4118167.0
SOL_USDT,2026-09-08T12:00:00+00:00,102.83,103.3,102.44,103.04,6468568.0
XRP_USDT,2026-09-08T12:00:00+00:00,1.3939,1.4,1.3875,1.3983,15095379.0
BTC_USDT,2026-09-08T13:00:00+00:00,78416.9,78512.5,77616.5,77936.6,69927724.0
ETH_USDT,2026-09-08T13:00:00+00:00,2471.67,2474.47,2440.22,2458.15,10688267.0
SOL_USDT,2026-09-08T13:00:00+00:00,103.04,103.12,101.66,102.64,11309007.0
XRP_USDT,2026-09-08T13:00:00+00:00,1.3983,1.4082,1.383,1.403,41023258.0
BTC_USDT,2026-09-08T14:00:00+00:00,77936.6,78591.9,77832.0,78525.9,50964813.0
ETH_USDT,2026-09-08T14:00:00+00:00,2458.15,2486.25,2455.69,2484.81,9886417.0
SOL_USDT,2026-09-08T14:00:00+00:00,102.64,103.43,102.37,103.27,9664811.0
XRP_USDT,2026-09-08T14:00:00+00:00,1.403,1.4182,1.3991,1.4169,43915404.0
BTC_USDT,2026-09-08T15:00:00+00:00,78525.9,78871.2,78415.0,78865.5,42249632.0
ETH_USDT,2026-09-08T15:00:00+00:00,2484.81,2501.25,2479.75,2497.78,8732619.0
SOL_USDT,2026-09-08T15:00:00+00:00,103.27,104.36,103.18,104.26,8988818.0
XRP_USDT,2026-09-08T15:00:00+00:00,1.4169,1.4343,1.4115,1.4339,27181734.0
BTC_USDT,2026-09-08T16:00:00+00:00,78865.5,78935.9,78538.9,78699.4,31398718.0
ETH_USDT,2026-09-08T16:00:00+00:00,2497.78,2504.71,2485.8,2495.73,6575844.0
SOL_USDT,2026-09-08T16:00:00+00:00,104.26,104.79,103.54,104.16,8913859.0
XRP_USDT,2026-09-08T16:00:00+00:00,1.4339,1.4502,1.4253,1.4351,37973850.0
BTC_USDT,2026-09-08T17:00:00+00:00,78699.4,78857.4,78458.9,78466.3,23252124.0
ETH_USDT,2026-09-08T17:00:00+00:00,2495.73,2501.87,2486.62,2487.3,5754088.0
SOL_USDT,2026-09-08T17:00:00+00:00,104.16,104.38,103.62,103.63,6930589.0
XRP_USDT,2026-09-08T17:00:00+00:00,1.4351,1.4384,1.4242,1.4265,21763316.0
BTC_USDT,2026-09-08T18:00:00+00:00,78466.3,78784.1,78236.5,78399.2,29928214.0
ETH_USDT,2026-09-08T18:00:00+00:00,2487.3,2507.12,2474.27,2485.69,7234167.0
SOL_USDT,2026-09-08T18:00:00+00:00,103.63,104.44,103.11,103.31,9373164.0
XRP_USDT,2026-09-08T18:00:00+00:00,1.4265,1.446,1.4235,1.4302,28273393.0
BTC_USDT,2026-09-08T19:00:00+00:00,78399.2,78495.6,78285.0,78409.2,22171967.0
ETH_USDT,2026-09-08T19:00:00+00:00,2485.69,2490.64,2475.0,2480.99,5908504.0
SOL_USDT,2026-09-08T19:00:00+00:00,103.31,103.55,102.81,103.2,6099015.0
XRP_USDT,2026-09-08T19:00:00+00:00,1.4302,1.4338,1.416,1.4227,23031382.0
BTC_USDT,2026-09-08T20:00:00+00:00,78409.2,78587.3,78367.7,78447.9,16870313.0
ETH_USDT,2026-09-08T20:00:00+00:00,2480.99,2490.45,2479.19,2481.96,4650863.0
SOL_USDT,2026-09-08T20:00:00+00:00,103.2,103.76,103.01,103.05,5661269.0
XRP_USDT,2026-09-08T20:00:00+00:00,1.4227,1.4264,1.4121,1.4141,17610380.0
BTC_USDT,2026-09-08T21:00:00+00:00,78447.9,78584.0,78407.8,78474.3,9808065.0
ETH_USDT,2026-09-08T21:00:00+00:00,2481.96,2486.41,2479.16,2481.96,2631548.0
SOL_USDT,2026-09-08T21:00:00+00:00,103.05,103.31,102.82,103.01,3112256.0
XRP_USDT,2026-09-08T21:00:00+00:00,1.4141,1.4233,1.414,1.4181,9602820.0
